Channel,Region,Fresh,Milk,Grocery,Frozen,Detergents_Paper,Delicassen
1.9887695259093607,1.9934947773523668,7761.236845030508,12821.74589362497,22192.908329793296,1697.3673197443557,8038.226411208057,1361.380311545569
1.0250479634947491,3.0358075637692514,7337.687824676496,1409.8933516541424,1950.4545356113454,796.823114837418,0.0,521.5010454229615
2.007849827088454,3.004044068785335,18082.47628085096,4704.101029490047,3800.718908885444,1100.1748782299242,1795.698077808811,1926.2504186782537
1.0145796691185194,2.0344134214722858,15916.312597453545,1968.6409773044998,2516.9457829419844,7734.232805422391,109.5968545050711,1524.1229621353582
1.945937123758311,3.0857255201138383,5348.74729769023,7170.139704093646,8613.29807177619,893.351284281711,5010.951212496037,3844.0474793268813
0.9944952733791373,2.9908339749853683,36837.75290549982,2893.7757367260683,1337.2900610821803,4887.901194950411,151.75850385264795,1790.837836685346
0.959443819692217,2.993856013567768,20753.023836598564,1996.2732397660632,1368.0248751444194,2215.626915569456,352.09371456403136,1029.04355151768
0.9724997376129397,2.9990147838860617,8376.530323876113,119.272414139602,3968.9275047951055,9728.087543603768,17.760865658025267,240.73740630878387
2.014231862520982,1.9721263286647712,918.5960710830017,14528.63278765121,11693.353284008368,594.9418590741514,4015.254889361796,3871.455107859051
1.9931236667139012,3.0495362006279385,20542.669298266537,6196.403185950321,14457.127687752569,3575.1747750483573,6627.037155199429,448.646671725936
0.987184116928286,0.9569940015180973,24333.737661033312,1731.2703999910784,2529.618170136639,2293.431694077215,397.5098455067012,1316.2679987018018
1.9925376533738024,0.9747510869234722,1422.98808973546,9211.074456245928,15787.806410801215,404.4362847791743,6179.828439231323,831.5217876049811
0.9912888103744707,3.0035850660451255,2504.126861004871,2730.556389821316,7848.675893627607,238.67659679193162,3872.0584556088843,228.3882530789329
2.017832836564874,2.9877570561208784,40750.302381166985,3358.4307127591774,6193.107010322976,377.7027574982927,2276.152443456007,1293.3506116925644
0.9893463254923238,2.9748505915408656,12229.05807168681,662.1876943176678,2007.582482286539,2422.1406533814234,0.0,1070.991644861499
1.0088095319557628,1.985924717378084,2586.2139533990694,0.0,4956.072373819373,9876.290285676208,1252.9341082842648,2100.6758399303635
0.9915537664867319,2.9440054819167494,12979.692449039694,3203.630545211152,1978.9473011910036,8951.95676092745,800.4179597382563,898.3603814686144
0.9815542983677826,2.9516854218516677,9916.256998905747,2281.2679173911206,1352.486334540368,1384.310633624956,435.31524498945396,435.87427883688366
1.0084362364301898,2.941267443866555,30458.97653591498,16927.10882964467,5834.5590724502745,15021.856315692408,234.0651366595083,1245.4596600921209
1.020014736271376,0.9882167158947155,1331.8537858396162,736.4635298192409,7429.859858512922,4518.442547226553,2873.329649188142,123.35573614045137
1.0193193959121523,2.9742380885642525,3841.760599125529,4712.780102965758,16547.064267945483,776.8070375086974,0.0,2105.6175333723045
1.0273639032875208,2.953512613213948,1850.8451264400064,2251.3785181719245,1807.5206082931404,219.0166145568232,130.86767880528288,134.72495282336803
1.987517720865551,0.981032703822753,671.5460371258466,12074.087580771766,22857.621942910388,1247.982351234047,9008.955323497912,648.1001420567358
1.024462505885141,2.9563261928182554,7925.835350696377,562.5159697299423,3153.261361623839,587.68131607712,231.26171826698135,608.7440172846767
0.982700803887321,2.9368083311406883,8875.046325879404,3342.0106797053345,2440.254908292763,337.9158854666135,1654.0065013321462,1442.2229604808065
1.9994156672684453,3.033839889453493,5120.271649603436,21391.578495905327,29682.305530634865,1750.9413811453567,13856.936833717487,1393.065020547697
0.9772104033499471,2.9940063915454105,1248.5107495256718,5912.154430059135,1456.2878544772336,686.9688461961634,204.03423681705573,835.2738746483424
0.9725920188244018,3.0044861819060595,20214.991914033246,1428.6504996885544,1884.0224506948937,2003.3172345754065,262.1936459376951,968.2633413633914
1.9928009887864964,3.027215420936612,6761.67828947022,10294.74807547002,9745.38679378681,1623.2285431817631,3273.6263897294675,1562.7704414915215
1.0261675829545056,3.03881708283919,8755.265298024446,1823.9689805743344,1904.0684210552379,2673.318136868368,0.0,553.6089386177035
2.0365862604988654,3.038183470408093,811.8483335299138,9425.01464018819,11491.026521882164,1004.572106212534,5646.961874872238,112.24906642913761
0.9479919806687074,2.993787571077062,15799.9995102687,1712.3507274374083,3158.959580262734,834.3380757139378,151.07818217366759,1264.3369281377534
0.9896145480395467,1.0404888504762198,52691.30690698165,5135.741676303959,7662.077014886942,3230.7272324038004,1205.9317881581587,673.8178019065712
1.9934175398827412,2.0710170914181365,1068.9787623221196,20261.980033262746,13600.001111089123,1638.285421269307,7038.1361173498835,850.0982447622166
0.9889782046234344,2.987325144049718,16914.845918196876,6509.595883045001,2489.6378241522493,7111.931480493901,239.66039623875696,0.0
1.0256543573492565,3.0615720037077603,26956.144671920618,2473.2268298000618,2305.6178458103577,13096.520158703408,131.0091523772919,2080.2017340370257
1.001504954391897,0.97617446491946,16219.350648120639,2205.86542890852,1372.5579153321705,2656.657593976666,250.07979787905134,1001.1514720137375
1.9781880977956912,3.0211803635387278,0.0,10690.80995187727,24071.178827935477,1257.0684268013101,9471.125915599825,54.34880566122921
0.9868286554643021,3.0129331632972876,12517.368946582768,453.7319979303876,180.79759420262104,1025.4559937741635,0.0,2063.6163436642323
1.977422372657824,0.9944550246422056,5097.430506235104,14139.198625881907,23889.07304741992,3279.261381584604,14170.994633686314,1782.455725459934
1.014743005417036,1.0128233850271267,15572.742959788615,670.9991756860044,1279.889045928966,2485.27874581675,257.40701905297294,236.01628837434896
1.015967779304548,3.0467400655936427,3785.2872513021807,1665.3845219562295,1154.4464247588535,2086.397685424355,197.08339562502547,807.5328854693429
1.9709161955154155,2.0034934156882076,4349.597996492358,3160.701262682144,14074.069531978092,767.4324059236194,9791.888133422726,120.4703587772357
1.0404992317283437,0.9850854561227942,5149.869952509503,766.4675278330103,1020.8582790080238,5583.289614082148,410.1655060392141,4.396404244005723
1.9851557445782233,0.9630918950876748,1831.6550864012095,6211.633890271033,11020.840158575458,781.6740591407279,6065.8744093473515,846.2115431616604
2.014274338812973,0.9703709909266386,6036.916653497947,23132.953175063798,33959.34831693001,6761.663556477408,18395.2647332019,5076.902587466465
2.009972725451642,2.964529437107615,1702.8971119324892,11224.604086801228,11520.61708634282,283.04814664552094,4232.683692174529,1853.7798421185948
2.017914336430829,1.9978101746230743,6664.571628844289,2142.5509346936456,4326.057893015041,740.0527074629479,2476.902712218386,391.5986257731231
1.0046758640764635,1.0235559130700596,6829.286783652124,1057.9746264591397,1807.4513555987917,1611.4734624947785,0.0,1665.9446244698165
1.9972819167639428,1.0473637474969602,3542.3490080010583,4809.8869379605985,6004.651585716259,2719.7773567953077,5019.148307231369,0.0
0.9966405464855091,0.9800887932618761,6922.256660138627,488.9229287289631,3112.2325091367165,2001.0120569986398,376.93218666180906,250.00266644834687
0.9690256705707595,1.9821449970722913,8388.270747500903,986.1932629429913,2814.2907164673343,8183.621542593181,394.4240827170188,578.8637010043428
0.9587486189084768,3.0098126355315333,9883.686545619315,1810.16234891374,2132.342704992393,1176.285954919865,395.9986706345883,497.4277460835053
1.97951292067477,3.0591227962299747,41068.96266351466,4210.831423008308,5254.96077214994,594.1512390161025,2879.0867101828853,1228.21335204409
1.9771398624048773,2.9857799153645987,17583.2412184942,6896.838127728579,9361.776487024714,1373.0721720297563,3365.463612482014,1636.1513972781286
0.9903323685022252,3.0177616830268823,9252.039815757507,3866.1233801786598,6161.499165560716,2102.4226734110125,2547.903184296351,5204.768365505665
2.0196711398439247,1.0207737507175958,2908.1780912247004,17068.42723627685,36053.4883277816,227.94928596894187,13303.904516522416,710.8610327858546
1.9430782513112954,0.9922770033133533,6835.521720082475,23414.29995074401,33189.231430688094,6650.675272863417,19166.3884370608,5001.090581574794
1.0248729639705265,2.9739124026514347,3219.661938346794,7924.3654487097165,9778.18238636004,6487.790517154117,3384.68630148875,0.0
2.039145989184283,2.9749778203900714,3552.628452054648,5204.530181120136,10756.00638184193,530.6252845739184,857.6685947269239,60.49468548818065
1.0019897439019947,3.0664232458198555,23129.538040207375,4865.284070579314,4797.181777529974,9585.264177758621,955.6582391318948,5885.277657606701
1.980358322586254,2.976952923925537,4189.656984128619,5115.291605848324,14851.32502405227,104.5195625876176,6624.852081254652,3184.4465733524103
1.9996741341363797,2.9587866302084294,23415.233702311576,9140.590852032497,12036.966888119467,0.0,4868.043890768387,2226.7607033060976
1.9809393475920012,1.9980995351835076,15657.898279380152,5869.738032882143,6079.0657993476225,641.871640682725,2744.710199749447,2444.294410286701
1.0084941862043055,3.023138613390234,4878.342186823877,970.9097092473545,2963.3536652386515,3682.4205437335136,1141.4911872616528,951.2284901135117
0.951454649898212,3.002352301055877,3518.31322466432,1508.2221731424593,1560.6622071423071,1944.0273801263536,300.1502606802157,391.7313217458632
0.9790284420945252,1.9910565461647944,4764.741767486521,1806.1931040451946,1372.046676602457,3893.9301476321866,389.40030393072817,779.5798725569978
1.0024426951139642,2.96982972900896,5886.978523823923,3566.187049174322,4807.715112563305,405.95260663894965,1950.6369513651875,902.4267569400376
2.0544716502243814,3.0515079341482396,2549.7792180136416,6705.894743664154,26001.667219434625,1821.8470904719754,15382.255848656583,231.21694017060344
0.985508291218954,3.0162450679002206,0.0,8964.87671942578,2952.803592456375,439.81845886311976,1284.0199113509154,62.77668071505139
1.0167805872814117,2.9546444717210374,7614.942144173666,1237.9205316309042,2516.7595396963598,1144.1601277488414,129.94153144967976,112.3103279549172
1.9639120521117253,2.9394912373550803,7441.331333820749,6644.653987438925,6055.563446854094,4299.0373714306315,4291.131907857454,1030.1175598250882
0.992194871659075,2.994468830780002,13256.3050717238,4963.224613315344,5428.717441869759,0.0,109.97652765315354,3293.3975666768306
1.0533377628489373,2.9780101347779904,6516.71560654432,537.3171934033028,3365.3368312236657,1071.0698079856666,366.92886839318567,472.59279415348226
1.0265862172726585,3.034952184986209,2449.0169198590147,3229.332486319232,2522.2096286882484,907.2765258070287,319.12207714435453,1853.8731869403646
1.0323564873655848,3.000084968946826,15542.629199286277,1836.1890480399222,3787.9566936633883,2314.929757607172,679.5926435862585,596.7265889195999
2.013614062149736,3.1009342925995753,748.0055442801156,9018.483862582758,18791.34506058935,0.0,6748.21151716088,847.1909200751338
1.0225407624874858,2.9953214736927234,16387.047693449582,308.0007900467683,1157.3436133902342,651.2526423959024,586.0992767608004,216.72231941952347
0.9831242272176806,3.032811478523001,2314.6152794520376,3283.5948978710967,1527.0497099956406,559.0212621632892,52.185015993556846,1174.698071688666
1.0025092686305295,1.0297992171898322,8694.47403426575,4549.095931809426,1750.9689377126351,102.4000943402826,816.1287423120438,641.4366202677471
1.954963871860753,0.970874461599927,11421.684316845747,5781.827242796487,4595.880154825678,8437.758256303125,683.3005344581709,2136.7068236442155
1.0037856913499308,3.013869143144791,24969.35853167976,4017.7061329525477,4599.947012891691,9360.592547122076,1528.8543092356663,5882.375437884554
0.9754406344927501,2.9839977451730055,13680.728377862348,705.0353870025297,2069.778310567928,535.885351684093,84.31367702945194,624.6422113356798
0.9821200538031326,2.9682006023764047,6845.3818929575855,1444.2909959101075,2002.6357083892096,647.3860801530573,130.8563164905147,514.7653657203458
1.9919037082199846,1.0250720441177075,2459.7910282536477,13338.202073014658,23396.186348371528,4287.532293177366,9733.818574134515,860.5366823748953
1.013093840329507,2.0769866016860474,0.0,745.0101880382089,1677.9468701531857,336.03962116687865,0.0,577.1198577520215
1.0123783926167782,1.0018931183119288,22008.728375027036,855.616553817331,3043.951967272602,4043.819536898546,742.1587025862365,3875.1023107917717
0.9768290487669663,2.983505684076603,5617.073830284114,5844.723271934706,10858.52415991547,734.9728460506511,3323.0205472434686,1106.4001949721908
0.9790826231679576,3.0362653433387714,21617.630026779734,1391.2097572637977,3075.2544101678695,1051.9847928731574,628.6221250903302,441.7595664203232
2.027114031333707,2.9982410542806197,44664.897632796594,53728.947250580146,55941.40333769368,7690.506027120553,24304.71991977112,6530.282962696366
0.9638048833107324,3.0825908367506587,24673.04482466389,5185.289246818455,5619.470406045932,9985.202585925519,1022.3581078024342,855.8171911198727
2.0047149016778287,2.9891185272269682,34773.56074722842,38036.70684010177,60344.27144904832,2794.50073067987,26642.84216367138,2143.198614619879
0.9696583572803573,0.9655729732912942,2908.853215329322,10972.165445503839,15130.57671204793,1641.2797374431088,6168.424024856248,2409.45627629553
1.0256484736980065,3.0686036344873227,2628.978954388374,3047.8437766160014,4805.707767367018,3901.749018160408,744.8050197098407,1149.8333511448036
1.0011782735890722,3.008103925794681,1184.5652182044414,0.0,667.195474839696,575.4424420778137,109.03821527939205,206.6506606306436
1.9980917190865248,3.0567842000039884,792.9906108770276,26328.144081286915,19552.347731122423,824.6146865327507,8657.944585517998,6207.125389987811
1.00515137638589,2.962762837569906,949.4826055597046,6310.330466612046,2416.6824916151763,255.35222660273956,0.0,615.1471820914659
1.002544888250342,0.9679404831995437,2760.42536871063,7177.381719213012,5640.443322190476,1400.6775769338792,3931.3096706910746,1155.6434063161541
0.9999924344087586,2.9984914953724324,1727.0261532726186,2522.596257306599,2276.552168256008,410.14474696588724,309.58462695668777,159.51337450843096
2.002215251124039,0.9454172937863223,21573.56311865314,5589.697410283585,9664.697482752965,1792.6854701281686,2727.3254219031546,1443.1606654871628
2.0269594051496886,3.0215466209007067,11366.905988219994,8404.900838260728,11714.905738889931,2944.248367776385,7518.914579401799,2889.7446942006695
1.0249936509754887,3.055222216427941,2878.662233313592,4328.270376658532,16814.93889682605,643.1826899792749,94.3497609917406,2134.774668966919
1.008102549055063,2.9570373668333794,6042.794270998295,2247.619196629108,677.3508878884169,6293.219499557521,586.7040461044917,676.6714439587618
1.0347339445967947,1.0825966954420714,11030.54667479061,4933.340423994244,5267.478399500454,367.66507847811795,418.5480614549337,452.663482555056
2.001968814439029,3.0159129258289785,22210.150251297207,5898.240397754262,6845.53678841153,3736.3362579342365,1870.7086101866641,5403.035265038396
0.9975567231568708,0.9678325121679268,18086.941948922762,1752.6926335245475,1930.2329611993146,2560.013510249765,274.5397466129116,1203.491716727379
0.9940317715159364,1.0252346800988448,10417.176767080022,17651.116208581192,5389.176750872864,4648.869608791114,1111.4984130472474,3184.7864567596957
0.9949275527508885,2.9559631720618236,11284.004212993197,1717.2512173452162,1793.048690962358,6929.206680261928,26.832482363079116,807.1619369809622
0.9927122171410322,2.989975735146639,598.3212284021548,19096.69562877557,1668.6428028649232,6366.090892358127,729.140161034248,4301.575992259525
0.9933461103083163,3.024950012438944,48554.60958337269,3984.9464253449905,3479.5981901663,6255.703041714555,1340.4547754167384,1443.2104907341393
1.0128392261022243,3.085801242915575,1404.0727508766054,3941.675457580602,3195.3105515964457,395.85282923213015,0.0,514.7278627869368
1.02809138879787,0.9814463765507804,6690.625409716877,299.2258298850441,887.7161143045395,985.670014950159,182.68406072465376,266.7051714559613
1.9963416032329697,2.9947636851348443,23970.52372890487,9586.402566555937,11676.446207542667,0.0,5305.492257746963,2202.716759621505
1.0091052160430436,2.9786580844077872,771.460445244051,2725.633074329738,8505.914139735083,591.6488235157166,3950.5634426566103,351.3130954952878
0.9925512093793446,2.997461981774197,18592.790779817038,2539.9515683773707,6313.16233355438,2052.961933939463,2806.785820108878,2999.4984809353123
2.022263051078513,3.01963428922317,3769.260178963421,5109.593095247934,11295.13324576862,218.56143747691954,562.1406343003647,203.87681940571613
1.0112109364702466,2.9692950608587343,11028.597676771442,7200.793080964334,5174.783825913962,1583.000562029113,267.16448873341915,598.3421725507219
2.0023983902050593,3.026004374582453,7646.834978869154,6442.538107199241,5735.660699294859,3958.3212721325626,3888.7339800286386,939.8367546811761
2.0436473738428726,3.082485087600644,1706.7588518622445,9757.037538679133,22093.418148564902,1411.8750065946967,12532.434551139948,3257.9122776589593
1.9979577023772512,0.9819136841811615,11400.171616167872,5237.769388664092,6092.973442559802,7767.657432162859,995.9812074657985,2037.7884457802593
1.0315487425368612,1.0274229991645583,22912.34594434129,3795.526761494018,7797.465087794922,11613.123828224323,8.423618218660977,2508.137158469779
0.9529489859472381,3.04567786066344,3000.6118208512507,4613.39208150503,7093.5912553532935,297.9763133331396,1673.1354607492563,31.459451065104645
1.0355671637019033,3.00091023435003,147.74507763716355,2944.7260639607553,6179.743271582223,538.624566440399,195.77690987951942,944.1046474502959
0.9904156501056216,3.0085147490742807,21522.79717648728,1825.650891250045,1285.991771692819,1412.4429745730536,316.7824211832292,808.6000861318167
0.9756988687508121,0.95717596729546,5720.618391550962,7943.584409952724,11836.006881105102,77.73898683326527,4506.79809953236,58.72579130130916
1.033247344316507,3.015075732110461,25724.78836721638,5544.900182146161,5682.235719206316,10332.763807595433,893.9845932687488,799.1009144983893
2.023988291957918,0.9690638812339465,10946.86363064579,5553.053749733782,5541.615331084829,8004.746546182798,1118.7933440231257,2070.9404268077938
0.9800123240663393,0.9945515649038862,9630.63281999939,611.9574359617391,2211.149933651911,2649.914238184991,292.9270469563886,296.92139236575827
1.0127039662806867,2.9844161777383644,37095.25703830186,6814.963499223605,8633.781613540174,2696.5408409869005,286.5131015870349,150.5467131869447
1.9932400846765461,3.034266596948055,643.0670793825917,8851.541668386251,13944.17126249551,1560.1912381210238,6812.193711929562,469.331897587087
1.9928949255045865,3.010687870607178,3868.7501001942924,20644.6351994678,26160.818375849212,1442.539788320429,8430.868331388136,5346.824523012819
2.0048005836931035,3.038611673705834,0.0,4902.557641845636,10920.099277097768,943.1673988679566,4046.907385029977,402.8330597548738
1.970830212557641,3.0218434656473105,31987.528549407038,12430.421631759717,11014.736494376753,278.35933454042214,3872.074506235749,2913.6579758467615
1.9772455736638688,2.986132247971766,0.0,7942.393269150212,13634.582587802746,361.77373898784583,8104.209388054683,177.9342741443554
0.9718127020973397,1.967872547985023,3884.5209284875073,1063.942956884823,1629.1880860172869,3491.0992832103943,669.1123910738165,701.8280912712607
1.0028509563033254,2.9810641303494365,3411.977174736388,348.89626792547074,710.8241930274007,3576.7333209030553,1309.214704569439,720.9064652117332
1.0142032572400457,1.0220961406111426,18132.763754616528,774.1172460678014,3434.0856173136362,3927.041838442299,634.4314565068731,398.748683134857
2.009082963724695,3.0169504560369136,16488.005289819328,46006.29725854609,92029.0204118113,1260.1656474958447,41016.677045472556,2753.4537040915866
0.9992957391977226,2.9758568869491,25720.982966359144,3273.0748467068097,1312.5771939421531,10271.667899366379,116.28622952280196,1139.6009047541352
1.993593101712787,3.008910675671346,497.83164658645086,21213.99615357866,46003.59780064335,0.0,24098.453228482333,1362.771375334661
1.0169113882356526,3.0145698162171732,5176.772646516725,713.6035034837937,1483.2036530058272,2606.392818639415,130.53230454238428,707.4397625973482
2.007232566092422,3.02688816315019,9906.210093026282,6510.182083246568,10617.042053667306,807.1153491183275,4486.809400095443,0.0
1.9753463926809611,3.0905282819857183,36385.69504099155,38099.07368087923,59645.80806104455,3217.5700737264283,26813.639116793554,1873.7962586914723
0.9892256807727916,2.999836584288772,9873.3084101246,1207.791050108322,1471.353496684718,587.6038734313822,582.5214708027383,361.748868429699
1.0326267284809083,2.9778350217214946,25440.881730746314,3981.4134073194887,3002.789149867287,10617.050447453243,290.44709865819755,1410.7770892722126
1.0027775973379918,2.950385258104757,13152.707033083921,687.8386366926247,3332.3537023525223,438.924480450272,0.0,336.4234202821036
2.0317157452680767,3.0293992493210826,9317.312607618836,10313.521190803951,15382.120499388655,2622.603661946804,8804.626370690348,1304.1597030306793
2.016777939362936,3.1014326418361584,797.7439603831949,11795.957371241993,24118.14438297484,800.2661274683618,9204.087199818154,248.25687793038634
0.9827874619987348,2.036303325252749,2268.7986841448433,2017.002571923832,5946.280101959062,9652.646867580943,928.2513758578505,1923.9772852265667
0.9622754245808821,3.0291012862624114,41142.49090224607,820.62395562705,4164.874680940196,1089.346622112641,420.2683805748745,47.230698091317805
0.9959652002563312,1.9440712653287324,9167.478054154173,1621.6424534500775,4408.110881760327,3390.179320961254,59.87251389027324,971.2549948259161
2.008090932899447,3.0637656117931233,21452.82140756596,7113.860533536271,10530.401673979208,818.9835431053302,2138.837365573251,2923.6258454644567
2.0136513826991767,3.0395584096897084,27815.758045801613,6979.994429388074,12716.193092806829,2932.854002587685,4212.256767864876,1202.948721045063
1.9983577576594218,1.0023159641473192,10872.452741573534,6087.147095481569,5505.689112075597,8762.869090303137,1023.3741006585583,2086.7734136153067
2.013925210715519,2.9989934990276423,208.14760330880404,11704.35164740772,10895.866445403937,631.2496219432801,4230.149699174078,1833.5089689173046
0.9828192074108638,0.9279027809169965,6567.418171274319,586.2231984072979,763.543710499837,463.8400688748726,631.4847805343185,424.976112776696
1.012233298192657,2.9836375583642267,11448.906867748228,21378.177131150216,15813.694557188268,3303.90800724328,212.58513745365195,4947.238524726995
1.9782930244363004,3.0345852034045753,2210.3141532183413,8087.547518637291,13808.70539654506,5231.435051956118,4729.855331028267,1356.66681277026
0.9756860757415076,2.954983717413229,49013.88890058638,3519.6129587619016,5037.455656245963,6183.994420817613,1264.4066818072124,1446.3622134476677
0.9722540622186544,3.007441005882094,16197.821329445784,1320.8260105079082,2461.613666988319,2283.763543538067,29.37679365233626,1197.545945890764
1.0498780348320893,2.957775855860688,11450.636465746176,1864.5964857132356,2844.728070112267,2988.0372775882165,193.40593727552448,606.7162916924115
1.0006548810810083,1.0106803319072892,26023.107955360963,981.4498430957523,3718.270051932414,374.00052928493795,38.14469414891124,1068.0693858337697
0.9912360300225128,0.9756716353073757,55988.23279822055,3693.3297858051965,2784.0009023684183,6697.554674819325,620.8432577446804,3188.120748381174
0.9841169533603467,3.0289450153456294,650.1733680721113,18199.070734520385,1623.211469242456,6144.350575497969,776.1006787824424,4078.2111845095997
